Code,Label
"import java.util.LinkedList;
import java.util.Queue;

class MyStack {
    private Queue<Integer> queue1;
    private Queue<Integer> queue2;
    private int top;

    /** Initialize your data structure here. */
    public MyStack() {
        queue1 = new LinkedList<>();
        queue2 = new LinkedList<>();
    }
    
    /** Push element x onto stack. */
    public void push(int x) {
        queue2.offer(x);
        top = x;
        while (!queue1.isEmpty()) {
            queue2.offer(queue1.poll());
        }
        Queue<Integer> temp = queue1;
        queue1 = queue2;
        queue2 = temp;
    }
    
    /** Removes the element on top of the stack and returns that element. */
    public int pop() {
        int element = queue1.poll();
        if (!queue1.isEmpty()) {
            top = queue1.peek();
        }
        return element;
    }
    
    /** Get the top element. */
    public int top() {
        return top;
    }
    
    /** Returns whether the stack is empty. */
    public boolean empty() {
        return queue1.isEmpty();
    }
}
",1
"import java.util.*;

class Solution {
    public List<String> summaryRanges(int[] nums) {
        List<String> result = new ArrayList<>();
        int n = nums.length;
        if (n == 0) return result;
        
        int start = nums[0];
        int end = nums[0];
        
        for (int i = 1; i < n; i++) {
            if (nums[i] == end + 1) {
                end = nums[i];
            } else {
                result.add(getRange(start, end));
                start = end = nums[i];
            }
        }
        
        result.add(getRange(start, end));
        
        return result;
    }
    
    private String getRange(int start, int end) {
        return (start == end) ? String.valueOf(start) : start + ""->"" + end;
    }
}
",1
"class TreeNode {
    int val;
    TreeNode left;
    TreeNode right;
    TreeNode(int val) { this.val = val; }
}

class Solution {
    public TreeNode invertTree(TreeNode root) {
        if (root == null) {
            return null;
        }
        
        // Swap left and right subtrees
        TreeNode temp = root.left;
        root.left = invertTree(root.right);
        root.right = invertTree(temp);
        
        return root;
    }
}
",1
"class Solution {
    public boolean isPowerOfTwo(int n) {
        if (n <= 0) {
            return false;
        }
        return (n & (n - 1)) == 0;
    }
}
",1
"import java.util.Stack;

class MyQueue {
    private Stack<Integer> stack1;
    private Stack<Integer> stack2;

    /** Initialize your data structure here. */
    public MyQueue() {
        stack1 = new Stack<>();
        stack2 = new Stack<>();
    }
    
    /** Push element x to the back of queue. */
    public void push(int x) {
        stack1.push(x);
    }
    
    /** Removes the element from the front of queue and returns that element. */
    public int pop() {
        if (stack2.isEmpty()) {
            while (!stack1.isEmpty()) {
                stack2.push(stack1.pop());
            }
        }
        return stack2.pop();
    }
    
    /** Get the front element. */
    public int peek() {
        if (stack2.isEmpty()) {
            while (!stack1.isEmpty()) {
                stack2.push(stack1.pop());
            }
        }
        return stack2.peek();
    }
    
    /** Returns whether the queue is empty. */
    public boolean empty() {
        return stack1.isEmpty() && stack2.isEmpty();
    }
}
",1
"class ListNode {
    int val;
    ListNode next;
    ListNode(int val) {
        this.val = val;
    }
}

class Solution {
    public boolean isPalindrome(ListNode head) {
        if (head == null || head.next == null) {
            return true;
        }

        // Step 1: Find the middle of the linked list
        ListNode slow = head;
        ListNode fast = head;
        while (fast.next != null && fast.next.next != null) {
            slow = slow.next;
            fast = fast.next.next;
        }

        // Step 2: Reverse the second half of the linked list
        ListNode secondHalf = reverseLinkedList(slow.next);
        slow.next = null; // Break the link between first and second half

        // Step 3: Compare the first half with the reversed second half
        ListNode p1 = head;
        ListNode p2 = secondHalf;
        while (p2 != null) {
            if (p1.val != p2.val) {
                return false;
            }
            p1 = p1.next;
            p2 = p2.next;
        }
        return true;
    }

    private ListNode reverseLinkedList(ListNode head) {
        ListNode prev = null;
        ListNode curr = head;
        while (curr != null) {
            ListNode nextTemp = curr.next;
            curr.next = prev;
            prev = curr;
            curr = nextTemp;
        }
        return prev;
    }
}
",1
"import java.util.HashMap;
import java.util.Map;

class Solution {
    public boolean isAnagram(String s, String t) {
        if (s.length() != t.length()) {
            return false;
        }

        // Create a hashmap to store character frequencies
        Map<Character, Integer> charFreq = new HashMap<>();

        // Count the occurrences of characters in string s
        for (char ch : s.toCharArray()) {
            charFreq.put(ch, charFreq.getOrDefault(ch, 0) + 1);
        }

        // Decrement the frequencies based on characters in string t
        for (char ch : t.toCharArray()) {
            if (!charFreq.containsKey(ch)) {
                // If a character in t does not exist in s, it's not an anagram
                return false;
            }
            charFreq.put(ch, charFreq.get(ch) - 1);
            if (charFreq.get(ch) == 0) {
                charFreq.remove(ch); // Remove the character from the map if its frequency becomes zero
            }
        }

        // If all characters in s and t have the same frequency, they are anagrams
        return charFreq.isEmpty();
    }
}
",1
"import java.util.ArrayList;
import java.util.List;

class TreeNode {
    int val;
    TreeNode left;
    TreeNode right;
    TreeNode() {}
    TreeNode(int val) { this.val = val; }
    TreeNode(int val, TreeNode left, TreeNode right) {
        this.val = val;
        this.left = left;
        this.right = right;
    }
}

class Solution {
    public List<String> binaryTreePaths(TreeNode root) {
        List<String> paths = new ArrayList<>();
        if (root == null) {
            return paths;
        }
        dfs(root, new StringBuilder(), paths);
        return paths;
    }
    
    private void dfs(TreeNode node, StringBuilder path, List<String> paths) {
        int length = path.length();
        if (node != null) {
            // Append the current node's value to the path
            if (length == 0) {
                path.append(node.val);
            } else {
                path.append(""->"").append(node.val);
            }
            
            // If the current node is a leaf node, add the path to the result
            if (node.left == null && node.right == null) {
                paths.add(path.toString());
            } else {
                // Continue DFS traversal to the left and right subtrees
                dfs(node.left, path, paths);
                dfs(node.right, path, paths);
            }
            
            // Backtrack: remove the current node's value from the path
            path.setLength(length);
        }
    }
}
",1
"class Solution {
    public int addDigits(int num) {
        while (num >= 10) {
            int sum = 0;
            while (num > 0) {
                sum += num % 10; // Add the last digit
                num /= 10; // Remove the last digit
            }
            num = sum; // Update num to the sum of its digits
        }
        return num;
    }
}
",1
"class Solution {
    public boolean isUgly(int n) {
        if (n <= 0) {
            return false;
        }
        
        while (n % 2 == 0) {
            n /= 2;
        }
        while (n % 3 == 0) {
            n /= 3;
        }
        while (n % 5 == 0) {
            n /= 5;
        }
        
        return n == 1;
    }
}
",1
"class Solution {
    public int missingNumber(int[] nums) {
        int n = nums.length;
        // Calculate the sum of the first n positive integers
        int sum = n * (n + 1) / 2;
        // Subtract the sum of elements in nums
        for (int num : nums) {
            sum -= num;
        }
        // The remaining sum is the missing number
        return sum;
    }
}
",1
"public class Solution extends VersionControl {
    public int firstBadVersion(int n) {
        int left = 1;
        int right = n;
        while (left < right) {
            int mid = left + (right - left) / 2;
            if (isBadVersion(mid)) {
                right = mid; // The first bad version is in the left half
            } else {
                left = mid + 1; // The first bad version is in the right half
            }
        }
        // At this point, left and right converge to the first bad version
        return left;
    }
}
",1
"public class Solution {
    public void moveZeroes(int[] nums) {
        int left = 0; // Pointer to track the position where non-zero elements should be placed
        for (int right = 0; right < nums.length; right++) {
            if (nums[right] != 0) {
                // Swap the current non-zero element with the element at the left pointer position
                int temp = nums[left];
                nums[left] = nums[right];
                nums[right] = temp;
                left++; // Move the left pointer to the next position
            }
        }
    }
}
",1
"import java.util.HashMap;

public class Solution {
    public boolean wordPattern(String pattern, String s) {
        String[] words = s.split("" "");
        if (pattern.length() != words.length) {
            return false;
        }
        
        HashMap<Character, String> charToWord = new HashMap<>();
        HashMap<String, Character> wordToChar = new HashMap<>();
        
        for (int i = 0; i < pattern.length(); i++) {
            char ch = pattern.charAt(i);
            String word = words[i];
            
            if (!charToWord.containsKey(ch)) {
                if (wordToChar.containsKey(word)) {
                    return false; // Pattern and string mismatch
                }
                charToWord.put(ch, word);
                wordToChar.put(word, ch);
            } else {
                if (!charToWord.get(ch).equals(word) || wordToChar.get(word) != ch) {
                    return false; // Pattern and string mismatch
                }
            }
        }
        
        return true;
    }
}
",1
"class ListNode {
    int val;
    ListNode next;
    
    ListNode(int val) {
        this.val = val;
    }

    // Deserialize method to convert string representation to linked list
    public static ListNode deserialize(String s) {
        if (s == null || s.isEmpty()) {
            return null;
        }

        String[] values = s.split("","");
        ListNode dummy = new ListNode(-1);
        ListNode current = dummy;

        for (String value : values) {
            current.next = new ListNode(Integer.parseInt(value));
            current = current.next;
        }

        return dummy.next;
    }
}
",1
"public class Solution {
    public boolean canWinNim(int n) {
        return n % 4 != 0;
    }
}",1
"class NumArray {

private int[] nums;

public NumArray(int[] nums) {
    for(int i = 1; i < nums.length; i++)
        nums[i] += nums[i - 1];
    
    this.nums = nums;
}

public int sumRange(int i, int j) {
    if(i == 0)
        return this.nums[j];
    
    return this.nums[j] - this.nums[i - 1];
}
}",1
"class Solution {
    public int rangeSumBST(TreeNode root, int low, int high) {
        return dfs(root, low, high);
    }
    
    private int dfs(TreeNode node, int low, int high) {
        if (node == null) {
            return 0;
        }
        int sum = 0;
        if (node.val >= low && node.val <= high) {
            sum += node.val;
        }
        if (node.val > low) {
            sum += dfs(node.left, low, high);
        }
        if (node.val < high) {
            sum += dfs(node.right, low, high);
        }
        return sum;
    }
}
",1
"class Solution {
    public int maxCount(int m, int n, int[][] ops) {
        int minRow = m;
        int minCol = n;
        for (int[] op : ops) {
            minRow = Math.min(minRow, op[0]);
            minCol = Math.min(minCol, op[1]);
        }
        return minRow * minCol;
    }
}
",1
"class Solution {
    public int countOdds(int low, int high) {
        // If low is even, increment it to make it odd
        if (low % 2 == 0) {
            low++;
        }
        // If high is even, decrement it to make it odd
        if (high % 2 == 0) {
            high--;
        }
        // Calculate the count of odd numbers between low and high
        int count = (high - low) / 2 + 1;
        return count;
    }
}
",1
"import java.util.ArrayList;
import java.util.List;

class Solution {
    public List<String> cellsInRange(String s) {
        List<String> result = new ArrayList<>();
        
        // Parse the input string to extract range boundaries
        int col1 = s.charAt(0) - 'A' + 1;
        int row1 = Integer.parseInt(s.substring(1, 2));
        int col2 = s.charAt(3) - 'A' + 1;
        int row2 = Integer.parseInt(s.substring(4, 5));
        
        // Generate cell strings within the specified range
        for (int i = col1; i <= col2; i++) {
            for (int j = row1; j <= row2; j++) {
                result.add(Character.toString((char) ('A' + i - 1)) + j);
            }
        }
        
        return result;
    }
}
",1
"class Solution {
    public int countVowelStrings(String[] words, int left, int right) {
        int count = 0;
        
        // Define a set of vowels
        String vowels = ""aeiou"";
        
        // Iterate over the words in the specified range
        for (int i = left; i <= right; i++) {
            String word = words[i];
            
            // Check if the word starts and ends with a vowel character
            if (vowels.indexOf(word.charAt(0)) != -1 && vowels.indexOf(word.charAt(word.length() - 1)) != -1) {
                count++;
            }
        }
        
        return count;
    }
}

",1
"public class Solution {
    public boolean isPowerOfThree(int n) {
        if (n <= 0) {
            return false;
        }
        
        while (n % 3 == 0) {
            n /= 3;
        }
        
        return n == 1;
    }
}
",1
"public class Solution {
    public int[] countBits(int n) {
        int[] dp = new int[n + 1];
        for (int i = 1; i <= n; i++) {
            dp[i] = dp[i / 2] + (i % 2);
        }
        return dp;
    }
}
",1
"public class Solution {
    public boolean isPowerOfFour(int n) {
        return n > 0 && (n & (n - 1)) == 0 && n % 3 == 1;
    }
}
",1
"import java.util.HashMap;
import java.util.Map;

public class Solution {
    public boolean canConstruct(String ransomNote, String magazine) {
        Map<Character, Integer> map = new HashMap<>();
        
        // Count frequency of characters in magazine
        for (char c : magazine.toCharArray()) {
            map.put(c, map.getOrDefault(c, 0) + 1);
        }
        
        // Check if ransomNote can be constructed
        for (char c : ransomNote.toCharArray()) {
            if (!map.containsKey(c) || map.get(c) <= 0) {
                return false; // Cannot construct
            }
            map.put(c, map.get(c) - 1);
        }
        
        return true;
    }
}
",1
"import java.util.*;

class Solution {
    public int[] intersection(int[] nums1, int[] nums2) {
        Set<Integer> set1 = new HashSet<>();
        Set<Integer> set2 = new HashSet<>();
        
        // Add elements of nums1 to set1
        for (int num : nums1) {
            set1.add(num);
        }
        
        // Add elements of nums2 to set2
        for (int num : nums2) {
            set2.add(num);
        }
        
        // Find the intersection of set1 and set2
        set1.retainAll(set2);
        
        // Convert set to array
        int[] intersection = new int[set1.size()];
        int index = 0;
        for (int num : set1) {
            intersection[index++] = num;
        }
        
        return intersection;
    }
}
",1
"import java.util.*;

class Solution {
    public List<Integer> commonElements(int[][] nums) {
        Map<Integer, Integer> countMap = new HashMap<>();
        List<Integer> result = new ArrayList<>();
        
        // Count occurrences of each integer in each array
        for (int[] array : nums) {
            Set<Integer> seen = new HashSet<>();
            for (int num : array) {
                if (!seen.contains(num)) {
                    countMap.put(num, countMap.getOrDefault(num, 0) + 1);
                    seen.add(num);
                }
            }
        }
        
        // Add integers present in each array to the result list
        for (Map.Entry<Integer, Integer> entry : countMap.entrySet()) {
            if (entry.getValue() == nums.length) {
                result.add(entry.getKey());
            }
        }
        
        // Sort the result list
        Collections.sort(result);
        
        return result;
    }
}
",1
"import java.util.*;

class Solution {
    public int minSumOfK(int[] nums, int k) {
        Set<Integer> numSet = new HashSet<>();
        for (int num : nums) {
            numSet.add(num);
        }
        
        int sum = Arrays.stream(nums).sum();
        int numToAdd = 1;
        while (k > 0) {
            if (!numSet.contains(numToAdd)) {
                sum += numToAdd;
                k--;
            }
            numToAdd++;
        }
        
        return sum;
    }
}
",1
"import java.util.*;

class Solution {
    public int[] intersect(int[] nums1, int[] nums2) {
        Map<Integer, Integer> freqMap = new HashMap<>();
        List<Integer> intersection = new ArrayList<>();
        
        // Count frequency of elements in nums1
        for (int num : nums1) {
            freqMap.put(num, freqMap.getOrDefault(num, 0) + 1);
        }
        
        // Find intersection and update frequency
        for (int num : nums2) {
            if (freqMap.containsKey(num) && freqMap.get(num) > 0) {
                intersection.add(num);
                freqMap.put(num, freqMap.get(num) - 1);
            }
        }
        
        // Convert list to array
        int[] result = new int[intersection.size()];
        for (int i = 0; i < intersection.size(); i++) {
            result[i] = intersection.get(i);
        }
        
        return result;
    }
}
",1
"class Solution {
    public boolean isPerfectSquare(int num) {
        int i = 1;
        while (num > 0) {
            num -= i;
            i += 2;
        }
        return num == 0;
    }
}
",1
"/** 
 * Forward declaration of guess API.
 * @param  num   your guess
 * @return       -1 if num is higher than the picked number
 *               1 if num is lower than the picked number
 *               otherwise return 0
 * int guess(int num);
 */

public class Solution extends GuessGame {
    public int guessNumber(int n) {
        int low = 1, high = n;
        
        while (low <= high) {
            int mid = low + (high - low) / 2;
            int result = guess(mid);
            
            if (result == 0) {
                return mid;
            } else if (result < 0) {
                high = mid - 1;
            } else {
                low = mid + 1;
            }
        }
        
        // Control should never reach here
        return -1;
    }
}
",1
"import java.util.*;

class Solution {
    public int firstUniqChar(String s) {
        Map<Character, Integer> freqMap = new HashMap<>();
        
        // Count frequency of characters
        for (char c : s.toCharArray()) {
            freqMap.put(c, freqMap.getOrDefault(c, 0) + 1);
        }
        
        // Find the first non-repeating character
        for (int i = 0; i < s.length(); i++) {
            if (freqMap.get(s.charAt(i)) == 1) {
                return i;
            }
        }
        
        return -1;
    }
}
",1
"public class Solution {
    public char findTheDifference(String s, String t) {
        int[] count = new int[26]; // Array to store the count of characters
        
        // Count frequency of characters in s
        for (char c : s.toCharArray()) {
            count[c - 'a']++;
        }
        
        // Decrement count for characters in t
        for (char c : t.toCharArray()) {
            count[c - 'a']--;
        }
        
        // Find the extra character in t
        for (int i = 0; i < 26; i++) {
            if (count[i] < 0) {
                return (char) (i + 'a');
            }
        }
        
        return ' '; // Placeholder, won't be reached
    }
}
",1
"public class Solution {
    public boolean isSubsequence(String s, String t) {
        int sIndex = 0; // Pointer for string s
        int tIndex = 0; // Pointer for string t
        
        // Iterate through both strings
        while (sIndex < s.length() && tIndex < t.length()) {
            // If characters match, move pointer for s
            if (s.charAt(sIndex) == t.charAt(tIndex)) {
                sIndex++;
            }
            // Move pointer for t in any case
            tIndex++;
        }
        
        // If we reached the end of s, it is a subsequence
        return sIndex == s.length();
    }
}
",1
"import java.util.ArrayList;
import java.util.List;

public class Solution {
    public List<String> readBinaryWatch(int turnedOn) {
        List<String> times = new ArrayList<>();
        // Iterate through all possible combinations of hours and minutes
        for (int h = 0; h < 12; h++) {
            for (int m = 0; m < 60; m++) {
                // Count the number of set bits (turned on LEDs) in hours and minutes
                if (Integer.bitCount(h) + Integer.bitCount(m) == turnedOn) {
                    // Format the time representation and add it to the list
                    times.add(String.format(""%d:%02d"", h, m));
                }
            }
        }
        return times;
    }
}
",1
"class TreeNode {
    int val;
    TreeNode left;
    TreeNode right;
    TreeNode() {}
    TreeNode(int val) { this.val = val; }
    TreeNode(int val, TreeNode left, TreeNode right) {
        this.val = val;
        this.left = left;
        this.right = right;
    }
}

public class Solution {
    public int sumOfLeftLeaves(TreeNode root) {
        if (root == null) return 0;
        return sumOfLeftLeaves(root, false);
    }
    
    private int sumOfLeftLeaves(TreeNode node, boolean isLeft) {
        if (node == null) return 0;
        if (node.left == null && node.right == null) {
            if (isLeft) {
                return node.val;
            } else {
                return 0;
            }
        }
        return sumOfLeftLeaves(node.left, true) + sumOfLeftLeaves(node.right, false);
    }
}
",1
"public class Solution {
    public String toHex(int num) {
        if (num == 0) return ""0"";
        
        StringBuilder sb = new StringBuilder();
        while (num != 0) {
            int digit = num & 15; // Extract the last 4 bits (equivalent to num % 16)
            sb.append(toHexChar(digit));
            num >>>= 4; // Shift right by 4 bits (equivalent to num / 16)
        }
        
        return sb.reverse().toString();
    }
    
    private char toHexChar(int digit) {
        if (digit < 10) {
            return (char) ('0' + digit);
        } else {
            return (char) ('a' + digit - 10);
        }
    }
}
",1
"import java.util.HashMap;
import java.util.Map;

public class Solution {
    public int longestPalindrome(String s) {
        if (s == null || s.length() == 0) return 0;
        
        // Frequency map to count occurrences of each character
        Map<Character, Integer> freqMap = new HashMap<>();
        
        // Count frequencies of characters
        for (char c : s.toCharArray()) {
            freqMap.put(c, freqMap.getOrDefault(c, 0) + 1);
        }
        
        int length = 0;
        boolean hasOddCount = false;
        
        // Iterate through the frequency map
        for (int count : freqMap.values()) {
            if (count % 2 == 0) {
                // Even count, add directly to the length
                length += count;
            } else {
                // Odd count, add count - 1 to the length
                length += count - 1;
                hasOddCount = true;
            }
        }
        
        // If there was at least one odd count, add 1 to the length for the center character
        if (hasOddCount) length++;
        
        return length;
    }
}
",1
"public class Solution {
    public List<String> fizzBuzz(int n) {
        List<String> result = new ArrayList<>();
        
        for (int i = 1; i <= n; i++) {
            if (i % 3 == 0 && i % 5 == 0) {
                result.add(""FizzBuzz"");
            } else if (i % 3 == 0) {
                result.add(""Fizz"");
            } else if (i % 5 == 0) {
                result.add(""Buzz"");
            } else {
                result.add(Integer.toString(i));
            }
        }
        
        return result;
    }
}
",1
"import java.util.*;

public class Solution {
    public int thirdMax(int[] nums) {
        TreeSet<Integer> set = new TreeSet<>();
        
        for (int num : nums) {
            set.add(num);
            if (set.size() > 3) {
                set.remove(set.first());
            }
        }
        
        return set.size() < 3 ? set.last() : set.first();
    }
}
",1
"public class Solution {
    public String addStrings(String num1, String num2) {
        StringBuilder result = new StringBuilder();
        int carry = 0;
        int i = num1.length() - 1;
        int j = num2.length() - 1;
        
        while (i >= 0 || j >= 0 || carry > 0) {
            int digit1 = i >= 0 ? num1.charAt(i--) - '0' : 0;
            int digit2 = j >= 0 ? num2.charAt(j--) - '0' : 0;
            int sum = digit1 + digit2 + carry;
            result.insert(0, sum % 10);
            carry = sum / 10;
        }
        
        return result.toString();
    }
}
",1
"public class Solution {
    public int islandPerimeter(int[][] grid) {
        int perimeter = 0;
        int rows = grid.length;
        int cols = grid[0].length;

        // Iterate through each cell in the grid
        for (int i = 0; i < rows; i++) {
            for (int j = 0; j < cols; j++) {
                // Check if the current cell is land
                if (grid[i][j] == 1) {
                    // Check top neighbor
                    if (i == 0 || grid[i - 1][j] == 0) perimeter++;
                    // Check bottom neighbor
                    if (i == rows - 1 || grid[i + 1][j] == 0) perimeter++;
                    // Check left neighbor
                    if (j == 0 || grid[i][j - 1] == 0) perimeter++;
                    // Check right neighbor
                    if (j == cols - 1 || grid[i][j + 1] == 0) perimeter++;
                }
            }
        }

        return perimeter;
    }
}
",1
"public class Solution {
    public int countSegments(String s) {
        int count = 0;
        boolean inSegment = false;
        
        for (char c : s.toCharArray()) {
            if (c != ' ') {
                if (!inSegment) {
                    count++;
                    inSegment = true;
                }
            } else {
                inSegment = false;
            }
        }
        
        return count;
    }
}
",1
"public class Solution {
    public int arrangeCoins(int n) {
        long left = 1;
        long right = n;
        
        while (left <= right) {
            long mid = left + (right - left) / 2;
            long coinsNeeded = (mid * (mid + 1)) / 2;
            
            if (coinsNeeded <= n) {
                left = mid + 1;
            } else {
                right = mid - 1;
            }
        }
        
        return (int) (left - 1);
    }
}
",1
"import java.util.ArrayList;
import java.util.List;

public class Solution {
    public List<Integer> findDisappearedNumbers(int[] nums) {
        List<Integer> result = new ArrayList<>();
        
        // Mark the numbers that we have encountered
        for (int num : nums) {
            int index = Math.abs(num) - 1;
            if (nums[index] > 0) {
                nums[index] = -nums[index];
            }
        }
        
        // Find the missing numbers
        for (int i = 0; i < nums.length; i++) {
            if (nums[i] > 0) {
                result.add(i + 1);
            }
        }
        
        return result;
    }
}
",1
"import java.util.Arrays;

public class Solution {
    public int findContentChildren(int[] g, int[] s) {
        Arrays.sort(g);
        Arrays.sort(s);
        
        int i = 0, j = 0;
        int contentChildren = 0;
        
        while (i < g.length && j < s.length) {
            if (s[j] >= g[i]) {
                contentChildren++;
                i++;
            }
            j++;
        }
        
        return contentChildren;
    }
}
",1
"public class Solution {
    public int findPoisonedDuration(int[] timeSeries, int duration) {
        if (timeSeries.length == 0) return 0;
        
        int totalPoisonedTime = duration;
        
        for (int i = 1; i < timeSeries.length; i++) {
            int timeDiff = timeSeries[i] - timeSeries[i - 1];
            totalPoisonedTime += Math.min(timeDiff, duration);
        }
        
        return totalPoisonedTime;
    }
}
",1
"public class Solution {
    public boolean repeatedSubstringPattern(String s) {
        int n = s.length();
        
        for (int len = 1; len <= n / 2; len++) {
            if (n % len == 0) {
                String substring = s.substring(0, len);
                StringBuilder sb = new StringBuilder();
                for (int i = 0; i < n / len; i++) {
                    sb.append(substring);
                }
                if (sb.toString().equals(s)) {
                    return true;
                }
            }
        }
        
        return false;
    }
}
",1
"public class Solution {
    public int maximumProduct(int[] nums) {
        int max1 = Integer.MIN_VALUE, max2 = Integer.MIN_VALUE, max3 = Integer.MIN_VALUE;
        int min1 = Integer.MAX_VALUE, min2 = Integer.MAX_VALUE;
        
        for (int num : nums) {
            if (num > max1) {
                max3 = max2;
                max2 = max1;
                max1 = num;
            } else if (num > max2) {
                max3 = max2;
                max2 = num;
            } else if (num > max3) {
                max3 = num;
            }
            
            if (num < min1) {
                min2 = min1;
                min1 = num;
            } else if (num < min2) {
                min2 = num;
            }
        }
        
        return Math.max(max1 * max2 * max3, max1 * min1 * min2);
    }
}
",1
"public class Solution {
    public boolean checkPerfectNumber(int num) {
        if (num <= 1) {
            return false;
        }
        
        int sum = 1; // 1 is always a divisor
        
        for (int i = 2; i * i <= num; i++) {
            if (num % i == 0) {
                sum += i;
                if (i * i != num) { // Avoid counting square root twice
                    sum += num / i;
                }
            }
        }
        
        return sum == num;
    }
}
",1
"import java.util.*;

public class Solution {
    public int[] constructRectangle(int area) {
        int[] result = new int[2];
        int minDiff = Integer.MAX_VALUE;
        
        for (int i = 1; i <= Math.sqrt(area); i++) {
            if (area % i == 0) {
                int length = area / i;
                int diff = Math.abs(length - i);
                if (diff < minDiff) {
                    minDiff = diff;
                    result[0] = length;
                    result[1] = i;
                }
            }
        }
        
        return result;
    }
}
",1
"class Solution {
    public String[] findRelativeRanks(int[] score) {
        int n=score.length;
        String[] result=new String[n];
        Integer[] indices=new Integer[n];
        for(int i=0;i<n;i++)
        {
            indices[i]=i;
        } 
        Arrays.sort(indices, (a,b) -> Integer.compare(score[b],score[a]));
        for (int i = 0; i < n; i++) {
            if (i == 0) {
                result[indices[i]] = ""Gold Medal"";
            } else if (i == 1) {
                result[indices[i]] = ""Silver Medal"";
            } else if (i == 2) {
                result[indices[i]] = ""Bronze Medal"";
            } else {
                result[indices[i]] = String.valueOf(i + 1);
            }
        }
        return result;

        
    }
}",1
"public class Solution {
    public String convertToBase7(int num) {
        // Handle the case when num is 0
        if (num == 0) {
            return ""0"";
        }
        
        StringBuilder sb = new StringBuilder();
        boolean negative = false;
        
        // Handle the negative case
        if (num < 0) {
            negative = true;
            num = -num;
        }
        
        // Convert num to base 7
        while (num > 0) {
            int remainder = num % 7;
            sb.append(remainder);
            num /= 7;
        }
        
        // Reverse the string to get the correct base 7 representation
        sb.reverse();
        
        // Add a negative sign if necessary
        if (negative) {
            sb.insert(0, ""-"");
        }
        
        return sb.toString();
    }
}
",1
"public class Solution {
    public String licenseKeyFormatting(String s, int k) {
        StringBuilder sb = new StringBuilder();
        int count = 0;
        
        // Iterate through the characters of the modified string from right to left
        for (int i = s.length() - 1; i >= 0; i--) {
            char ch = s.charAt(i);
            
            // Ignore dashes
            if (ch == '-') {
                continue;
            }
            
            // Convert lowercase letters to uppercase
            if (ch >= 'a' && ch <= 'z') {
                ch = Character.toUpperCase(ch);
            }
            
            // Insert a dash after every k characters (except for the first group)
            if (count == k) {
                sb.append('-');
                count = 0;
            }
            
            sb.append(ch);
            count++;
        }
        
        // Reverse the string to get the correct order
        return sb.reverse().toString();
    }
}
",1
"public class Solution {
    public int findComplement(int num) {
        // Find the number of bits needed to represent num
        int mask = ~0; // All bits are set to 1
        while ((num & mask) != 0) {
            mask <<= 1;
        }
        
        // Flip all bits of num using XOR with the bitmask
        return ~num ^ mask;
    }
}
",1
"public class Solution {
    public int findMaxConsecutiveOnes(int[] nums) {
        int maxCount = 0;
        int currentCount = 0;
        
        for (int num : nums) {
            if (num == 1) {
                currentCount++;
                maxCount = Math.max(maxCount, currentCount);
            } else {
                currentCount = 0;
            }
        }
        
        return maxCount;
    }
}
",1
"public class Solution {
    public int hammingDistance(int x, int y) {
        int xor = x ^ y;
        int distance = 0;
        while (xor != 0) {
            distance += xor & 1;
            xor >>= 1;
        }
        return distance;
    }
}
",1
"class TreeNode {
    int val;
    TreeNode left;
    TreeNode right;
    TreeNode(int x) { val = x; }
}

public class Solution {
    public TreeNode insertIntoMaxTree(TreeNode root, int val) {
        // If the current root is null, create a new node with the given value
        if (root == null) {
            return new TreeNode(val);
        }
        
        // If the value of the current root is less than the given value,
        // set the new node as the right child of the current root
        if (root.val < val) {
            TreeNode newNode = new TreeNode(val);
            newNode.left = root;
            return newNode;
        }
        
        // Otherwise, recursively insert the value into the right subtree
        root.right = insertIntoMaxTree(root.right, val);
        
        // Return the root of the modified tree
        return root;
    }
}
",1
"class TreeNode {
    int val;
    TreeNode left;
    TreeNode right;
    TreeNode(int x) { val = x; }
}

public class Solution {
    int totalTilt = 0;

    public int findTilt(TreeNode root) {
        postorder(root);
        return totalTilt;
    }

    private int postorder(TreeNode node) {
        if (node == null) {
            return 0;
        }

        // Recursively compute the sum of values in the left and right subtrees
        int leftSum = postorder(node.left);
        int rightSum = postorder(node.right);

        // Calculate the tilt of the current node
        int tilt = Math.abs(leftSum - rightSum);
        // Update the total tilt
        totalTilt += tilt;

        // Return the sum of values in the subtree rooted at the current node
        return node.val + leftSum + rightSum;
    }
}
",1
"class TreeNode {
    int val;
    TreeNode left;
    TreeNode right;
    TreeNode(int x) { val = x; }
}

public class Solution {
    public boolean isUnivalTree(TreeNode root) {
        if (root == null) {
            return true;
        }
        return isUniValued(root, root.val);
    }
    
    private boolean isUniValued(TreeNode node, int val) {
        if (node == null) {
            return true;
        }
        if (node.val != val) {
            return false;
        }
        return isUniValued(node.left, val) && isUniValued(node.right, val);
    }
}
",1
